date,hour,demand,temp,is_holiday
2023-01-22 13:00:00,13,141,30.45453326644324,0
2023-01-22 14:00:00,14,147,29.074526704007326,0
2023-01-22 15:00:00,15,145,29.045161581040478,0
2023-01-22 16:00:00,16,111,30.947386127701616,0
2023-01-22 17:00:00,17,121,27.284055772445658,0
2023-01-22 18:00:00,18,96,23.313403377430095,0
2023-01-22 19:00:00,19,95,23.992251098359862,0
2023-01-22 20:00:00,20,70,20.39535113390849,0
2023-01-22 21:00:00,21,49,12.368599946050704,0
2023-01-22 22:00:00,22,43,15.856705827542902,0
2023-01-22 23:00:00,23,55,13.712589603566732,0
2023-01-23 00:00:00,0,55,11.379988221317333,0
2023-01-23 01:00:00,1,45,12.124142899248467,0
2023-01-23 02:00:00,2,66,8.655212831346995,0
2023-01-23 03:00:00,3,51,11.013741314751119,0
2023-01-23 04:00:00,4,77,8.20582721982091,0
2023-01-23 05:00:00,5,77,13.743112954932188,0
2023-01-23 06:00:00,6,96,18.90611939107979,0
2023-01-23 07:00:00,7,116,15.422096844039713,0
2023-01-23 08:00:00,8,119,18.480395736024448,0
2023-01-23 09:00:00,9,134,21.1681595652421,0
2023-01-23 10:00:00,10,156,25.25999645160319,0
2023-01-23 11:00:00,11,145,24.94499526615804,0
2023-01-23 12:00:00,12,161,29.502748795226346,0
2023-01-23 13:00:00,13,140,31.35293815382901,0
2023-01-23 14:00:00,14,151,31.06869442690757,0
2023-01-23 15:00:00,15,152,26.122427411614538,0
2023-01-23 16:00:00,16,103,30.6505893681616,0
2023-01-23 17:00:00,17,108,28.945802640372836,0
2023-01-23 18:00:00,18,108,26.660322744692607,0
2023-01-23 19:00:00,19,88,23.33387494833686,0
2023-01-23 20:00:00,20,81,20.440378628410265,0
2023-01-23 21:00:00,21,61,19.476588345227583,0
2023-01-23 22:00:00,22,60,18.847026975206912,0
2023-01-23 23:00:00,23,53,11.022851261404828,0
2023-01-24 00:00:00,0,64,13.495996753745157,0
2023-01-24 01:00:00,1,57,10.168307541094412,0
2023-01-24 02:00:00,2,63,9.740653895942799,0
2023-01-24 03:00:00,3,63,7.26768035634524,0
2023-01-24 04:00:00,4,73,10.770167143124825,0
2023-01-24 05:00:00,5,85,10.934402272197694,0
2023-01-24 06:00:00,6,107,14.072291140988108,0
2023-01-24 07:00:00,7,111,15.215436781418495,0
2023-01-24 08:00:00,8,131,19.102183225373988,0
2023-01-24 09:00:00,9,159,21.7759697369784,0
2023-01-24 10:00:00,10,155,25.1935098368776,0
2023-01-24 11:00:00,11,148,23.841568087282813,0
2023-01-24 12:00:00,12,165,25.76921774235374,0
2023-01-24 13:00:00,13,147,30.383086804351734,0
2023-01-24 14:00:00,14,126,28.405123765859802,1
2023-01-24 15:00:00,15,128,31.808317843350544,0
2023-01-24 16:00:00,16,109,29.11079348187448,0
2023-01-24 17:00:00,17,112,28.28459211227829,0
2023-01-24 18:00:00,18,103,27.82138464084179,0
2023-01-24 19:00:00,19,107,21.968768827412063,0
2023-01-24 20:00:00,20,81,18.85102658916745,0
2023-01-24 21:00:00,21,65,19.155214720172417,0
2023-01-24 22:00:00,22,68,16.019027127859374,0
2023-01-24 23:00:00,23,32,12.554271568491925,0
2023-01-25 00:00:00,0,55,14.122661896067497,0
2023-01-25 01:00:00,1,62,9.916253117429456,0
2023-01-25 02:00:00,2,45,10.065547275111562,0
2023-01-25 03:00:00,3,79,10.383187038777834,0
2023-01-25 04:00:00,4,81,9.470558172358672,0
2023-01-25 05:00:00,5,86,13.084102967107306,0
2023-01-25 06:00:00,6,109,17.793520354796982,0
2023-01-25 07:00:00,7,138,18.301746179727147,0
2023-01-25 08:00:00,8,130,20.062126852797864,0
2023-01-25 09:00:00,9,141,22.264655888693866,0
2023-01-25 10:00:00,10,142,25.6617340568127,0
2023-01-25 11:00:00,11,143,28.570601068843846,0
2023-01-25 12:00:00,12,161,29.87873169962389,0
2023-01-25 13:00:00,13,143,28.995528539246724,0
2023-01-25 14:00:00,14,147,30.649563188220228,0
2023-01-25 15:00:00,15,133,30.61913774518724,0
2023-01-25 16:00:00,16,133,26.645864062790434,0
2023-01-25 17:00:00,17,119,27.407528894232865,0
2023-01-25 18:00:00,18,113,20.677392227395277,0
2023-01-25 19:00:00,19,85,23.55325787066758,0
2023-01-25 20:00:00,20,75,21.32068610912536,0
2023-01-25 21:00:00,21,58,18.90690180054771,0
2023-01-25 22:00:00,22,55,14.209906295660868,0
2023-01-25 23:00:00,23,58,13.547025858182598,0
2023-01-26 00:00:00,0,60,14.187653653237946,0
2023-01-26 01:00:00,1,45,13.168281033691834,0
2023-01-26 02:00:00,2,68,9.94165460154688,0
2023-01-26 03:00:00,3,81,10.619380998568436,0
2023-01-26 04:00:00,4,82,13.56156825162448,0
2023-01-26 05:00:00,5,109,9.927328157610175,1
2023-01-26 06:00:00,6,95,14.35384851464595,0
2023-01-26 07:00:00,7,103,20.08295046004831,0
2023-01-26 08:00:00,8,110,21.95040108336953,0
2023-01-26 09:00:00,9,153,23.326718006325017,0
2023-01-26 10:00:00,10,153,21.98833518933876,1
2023-01-26 11:00:00,11,151,26.97124734578315,0
2023-01-26 12:00:00,12,156,27.480423245344518,0
2023-01-26 13:00:00,13,140,30.32133606852511,0
2023-01-26 14:00:00,14,171,28.38130663041024,0
2023-01-26 15:00:00,15,140,27.607811472941467,0
2023-01-26 16:00:00,16,129,24.530523482477108,0
2023-01-26 17:00:00,17,123,29.51467718181888,0
2023-01-26 18:00:00,18,108,24.200458977113886,0
2023-01-26 19:00:00,19,92,22.902482018430277,0
2023-01-26 20:00:00,20,70,19.995523767051637,0
2023-01-26 21:00:00,21,72,15.276941683053792,0
2023-01-26 22:00:00,22,79,12.481870177103616,0
2023-01-26 23:00:00,23,68,10.918301936140058,0
2023-01-27 00:00:00,0,69,9.893409084496827,0
2023-01-27 01:00:00,1,50,11.073954231136927,0
2023-01-27 02:00:00,2,50,8.408564672958777,0
2023-01-27 03:00:00,3,66,13.83372300029856,0
2023-01-27 04:00:00,4,79,13.394048033941917,0
2023-01-27 05:00:00,5,101,14.54565128746594,1
2023-01-27 06:00:00,6,86,14.7606821950537,0
2023-01-27 07:00:00,7,131,20.44037102041576,0
2023-01-27 08:00:00,8,127,19.563988737757754,0
2023-01-27 09:00:00,9,134,22.525667622716714,0
2023-01-27 10:00:00,10,136,25.33994907949854,0
2023-01-27 11:00:00,11,135,28.474713892952163,0
2023-01-27 12:00:00,12,161,29.934070195850357,0
2023-01-27 13:00:00,13,152,28.709007706001476,0
2023-01-27 14:00:00,14,134,28.934012561148094,0
2023-01-27 15:00:00,15,126,30.93906417719485,0
2023-01-27 16:00:00,16,125,30.090727205626855,0
2023-01-27 17:00:00,17,133,26.28436556221973,0
2023-01-27 18:00:00,18,101,21.82562386064309,1
2023-01-27 19:00:00,19,75,22.17355825900872,0
2023-01-27 20:00:00,20,76,21.24705159765172,0
2023-01-27 21:00:00,21,65,21.02264324181435,0
2023-01-27 22:00:00,22,33,12.60408407531868,0
2023-01-27 23:00:00,23,54,12.075789682473381,0
2023-01-28 00:00:00,0,51,10.56093883910486,0
2023-01-28 01:00:00,1,62,13.052352415972319,0
2023-01-28 02:00:00,2,78,9.930116999082735,0
2023-01-28 03:00:00,3,79,8.526088618364787,0
2023-01-28 04:00:00,4,76,12.457136527999253,0
2023-01-28 05:00:00,5,79,12.119655148052631,0
2023-01-28 06:00:00,6,129,12.551225453284092,0
2023-01-28 07:00:00,7,117,15.626262934422494,0
2023-01-28 08:00:00,8,128,23.468083908845237,0
2023-01-28 09:00:00,9,138,23.35660889432413,0
2023-01-28 10:00:00,10,149,25.215520110905086,0
2023-01-28 11:00:00,11,150,26.571280340241383,0
2023-01-28 12:00:00,12,148,29.244551722081983,0
2023-01-28 13:00:00,13,146,30.219730154895668,0
2023-01-28 14:00:00,14,146,30.584337656414654,0
2023-01-28 15:00:00,15,133,29.888948443446186,0
2023-01-28 16:00:00,16,121,30.397850714455487,0
2023-01-28 17:00:00,17,117,27.117276503866936,0
2023-01-28 18:00:00,18,101,23.044122328894723,0
2023-01-28 19:00:00,19,105,21.363344669223473,0
2023-01-28 20:00:00,20,52,16.041962613020576,0
2023-01-28 21:00:00,21,79,21.465443781059577,0
2023-01-28 22:00:00,22,72,16.725509183905377,0
2023-01-28 23:00:00,23,34,11.268791197876054,0
2023-01-29 00:00:00,0,50,10.776056263361413,0
2023-01-29 01:00:00,1,51,9.06698878869645,0
2023-01-29 02:00:00,2,46,13.085094422748234,0
2023-01-29 03:00:00,3,60,7.500987408567459,0
2023-01-29 04:00:00,4,67,11.568698079793172,0
2023-01-29 05:00:00,5,108,12.711876503004829,0
2023-01-29 06:00:00,6,113,16.653677261418228,0
2023-01-29 07:00:00,7,129,17.203791093525403,0
2023-01-29 08:00:00,8,136,16.48358224668913,0
2023-01-29 09:00:00,9,127,22.085954781740323,0
2023-01-29 10:00:00,10,141,23.05567556411335,0
2023-01-29 11:00:00,11,157,27.230226904978597,0
2023-01-29 12:00:00,12,141,31.52860811088504,0
2023-01-29 13:00:00,13,159,26.180407774426126,0
2023-01-29 14:00:00,14,144,28.39955452920019,0
2023-01-29 15:00:00,15,135,28.553872355323687,1
2023-01-29 16:00:00,16,136,27.896991847017965,0
2023-01-29 17:00:00,17,121,28.551319140075964,0
2023-01-29 18:00:00,18,100,24.652911164877224,0
2023-01-29 19:00:00,19,102,23.4197959024661,0
2023-01-29 20:00:00,20,68,18.748453912536448,0
2023-01-29 21:00:00,21,74,17.871658239810667,0
2023-01-29 22:00:00,22,66,16.555595261755432,0
2023-01-29 23:00:00,23,52,11.464333088660352,0
2023-01-30 00:00:00,0,57,12.902462201768643,0
2023-01-30 01:00:00,1,43,10.445487274564455,0
2023-01-30 02:00:00,2,69,12.090920480964506,0
2023-01-30 03:00:00,3,66,9.93790193695537,0
2023-01-30 04:00:00,4,73,12.102235272479811,0
2023-01-30 05:00:00,5,101,12.847719724777464,1
2023-01-30 06:00:00,6,96,14.807575475918842,0
2023-01-30 07:00:00,7,102,17.929670405426172,0
2023-01-30 08:00:00,8,113,21.073614938449808,0
2023-01-30 09:00:00,9,145,20.089060627177197,0
2023-01-30 10:00:00,10,134,27.867267217635757,0
2023-01-30 11:00:00,11,169,23.35174173076588,0
2023-01-30 12:00:00,12,133,27.290629818366593,0
2023-01-30 13:00:00,13,169,29.47072012136088,0
2023-01-30 14:00:00,14,149,30.824711938171895,0
2023-01-30 15:00:00,15,138,32.811603318373436,0
2023-01-30 16:00:00,16,123,24.943671061394173,0
2023-01-30 17:00:00,17,121,26.055679555086055,0
2023-01-30 18:00:00,18,103,20.74633302440147,0
2023-01-30 19:00:00,19,102,22.651434398845705,0
2023-01-30 20:00:00,20,80,20.54336716900006,0
2023-01-30 21:00:00,21,70,20.593401033317296,0
2023-01-30 22:00:00,22,57,15.241269521786911,0
2023-01-30 23:00:00,23,55,15.016982447019288,0
2023-01-31 00:00:00,0,57,12.50742012523373,0
2023-01-31 01:00:00,1,38,9.47024534309898,0
2023-01-31 02:00:00,2,47,7.182078506415921,0
2023-01-31 03:00:00,3,76,10.890746333692938,0
2023-01-31 04:00:00,4,80,8.355541927864888,0
2023-01-31 05:00:00,5,89,15.519346333473813,0
2023-01-31 06:00:00,6,104,14.675875795926352,0
2023-01-31 07:00:00,7,120,19.802164371997627,0
2023-01-31 08:00:00,8,123,19.0395711317352,0
2023-01-31 09:00:00,9,131,23.12589202382719,0
2023-01-31 10:00:00,10,149,25.418697714669378,0
2023-01-31 11:00:00,11,142,26.980979575843627,0
2023-01-31 12:00:00,12,158,27.7949350110512,0
2023-01-31 13:00:00,13,135,30.444170299831722,0
2023-01-31 14:00:00,14,157,28.147673473033585,0
2023-01-31 15:00:00,15,144,27.240387604972565,0
2023-01-31 16:00:00,16,131,31.145907824498046,1
2023-01-31 17:00:00,17,126,28.525403789649676,0
2023-01-31 18:00:00,18,120,25.13178321720448,0
2023-01-31 19:00:00,19,101,25.91847521611277,0
2023-01-31 20:00:00,20,60,19.46446896255031,0
2023-01-31 21:00:00,21,56,20.05721598895275,0
2023-01-31 22:00:00,22,54,15.351148169851648,0
2023-01-31 23:00:00,23,56,10.879430687981747,0
2023-02-01 00:00:00,0,59,15.035826345697313,0
2023-02-01 01:00:00,1,48,12.322163430357488,0
2023-02-01 02:00:00,2,62,9.757957937980871,0
2023-02-01 03:00:00,3,61,11.795084256177216,0
2023-02-01 04:00:00,4,73,10.5323390941598,0
2023-02-01 05:00:00,5,77,14.587230258253609,0
2023-02-01 06:00:00,6,95,10.217842869432081,0
2023-02-01 07:00:00,7,103,15.372206881585607,0
2023-02-01 08:00:00,8,119,21.958519488573927,0
2023-02-01 09:00:00,9,150,22.088879374587368,0
2023-02-01 10:00:00,10,138,25.415084589777482,0
2023-02-01 11:00:00,11,178,24.377496487634605,0
2023-02-01 12:00:00,12,159,32.35598802924859,0
2023-02-01 13:00:00,13,154,32.04031755032604,0
2023-02-01 14:00:00,14,139,29.59862956324934,0
2023-02-01 15:00:00,15,146,28.849866549164027,0
2023-02-01 16:00:00,16,123,30.719462760683776,0
2023-02-01 17:00:00,17,118,31.03600871220333,0
2023-02-01 18:00:00,18,129,26.907520511622707,0
2023-02-01 19:00:00,19,90,26.931795785818412,0
2023-02-01 20:00:00,20,90,18.155297341876164,0
2023-02-01 21:00:00,21,61,15.77303588797721,0
2023-02-01 22:00:00,22,60,12.622117763893307,1
2023-02-01 23:00:00,23,73,13.812453487433487,0
2023-02-02 00:00:00,0,48,11.690953061764354,0
2023-02-02 01:00:00,1,74,10.036839490165345,0
2023-02-02 02:00:00,2,68,11.618517256246598,0
2023-02-02 03:00:00,3,63,12.805398947538645,0
2023-02-02 04:00:00,4,85,8.28842114358193,0
2023-02-02 05:00:00,5,101,11.734988132332294,0
2023-02-02 06:00:00,6,110,16.64028718824612,0
2023-02-02 07:00:00,7,101,16.47633218125763,0
2023-02-02 08:00:00,8,122,18.403587847283692,0
2023-02-02 09:00:00,9,137,24.625265306325996,0
2023-02-02 10:00:00,10,146,22.42099986055204,0
2023-02-02 11:00:00,11,158,26.467908196283265,0
2023-02-02 12:00:00,12,156,29.317542089454,0
2023-02-02 13:00:00,13,139,28.511618435070442,0
2023-02-02 14:00:00,14,151,31.56631131202635,0
2023-02-02 15:00:00,15,145,28.521504312495942,0
2023-02-02 16:00:00,16,135,31.477493024736226,0
2023-02-02 17:00:00,17,128,26.81957521687393,0
2023-02-02 18:00:00,18,112,26.342540273410705,0
2023-02-02 19:00:00,19,96,24.08023835699084,0
2023-02-02 20:00:00,20,78,18.744919994511854,0
2023-02-02 21:00:00,21,52,13.304836451663014,0
2023-02-02 22:00:00,22,65,15.721511509327673,0
2023-02-02 23:00:00,23,58,13.073508882384267,0
2023-02-03 00:00:00,0,57,12.451398017305868,0
2023-02-03 01:00:00,1,43,9.887686792343642,0
2023-02-03 02:00:00,2,50,9.139144602398568,0
2023-02-03 03:00:00,3,79,14.357687759072716,0
2023-02-03 04:00:00,4,79,8.395037839134059,0
2023-02-03 05:00:00,5,98,14.396833144863,0
2023-02-03 06:00:00,6,104,13.850796283633217,0
2023-02-03 07:00:00,7,117,16.74025231349395,0
2023-02-03 08:00:00,8,138,19.36579433485207,0
2023-02-03 09:00:00,9,134,20.98132190268269,0
2023-02-03 10:00:00,10,148,26.14244842047248,0
2023-02-03 11:00:00,11,148,29.85235500376539,0
2023-02-03 12:00:00,12,150,29.600281360337707,0
2023-02-03 13:00:00,13,149,29.86602225531487,0
2023-02-03 14:00:00,14,150,28.027119001801506,0
2023-02-03 15:00:00,15,135,30.692908794539584,0
2023-02-03 16:00:00,16,142,32.97295330130299,0
2023-02-03 17:00:00,17,108,26.30967856427529,0
2023-02-03 18:00:00,18,102,24.24803284129627,0
2023-02-03 19:00:00,19,87,21.466012189063214,0
2023-02-03 20:00:00,20,94,19.02117153101116,0
2023-02-03 21:00:00,21,71,11.921210441630022,0
2023-02-03 22:00:00,22,71,15.810070771711429,0
2023-02-03 23:00:00,23,41,11.2378278354253,0
2023-02-04 00:00:00,0,57,8.119219724572012,0
2023-02-04 01:00:00,1,65,11.847121636574414,0
2023-02-04 02:00:00,2,62,7.835964429916128,0
2023-02-04 03:00:00,3,79,9.663403629341802,0
2023-02-04 04:00:00,4,74,14.272630744532774,0
2023-02-04 05:00:00,5,105,10.110500592085497,0
2023-02-04 06:00:00,6,127,11.934803530804476,0
2023-02-04 07:00:00,7,114,17.95042192809947,0
2023-02-04 08:00:00,8,125,22.298974728020738,0
2023-02-04 09:00:00,9,154,19.43950701556128,0
2023-02-04 10:00:00,10,163,25.815379473674355,0
2023-02-04 11:00:00,11,147,28.23306689178886,0
2023-02-04 12:00:00,12,150,24.541933070459745,0
2023-02-04 13:00:00,13,150,31.256260938705122,0
2023-02-04 14:00:00,14,134,31.75321175968436,0
2023-02-04 15:00:00,15,130,29.035687116378632,0
2023-02-04 16:00:00,16,119,31.164946762440405,0
2023-02-04 17:00:00,17,110,29.343978960515166,0
2023-02-04 18:00:00,18,104,25.20623585143441,0
2023-02-04 19:00:00,19,94,21.685299670375343,0
2023-02-04 20:00:00,20,95,18.054344214834085,0
2023-02-04 21:00:00,21,59,17.33668253024241,0
2023-02-04 22:00:00,22,71,16.139517839408363,0
2023-02-04 23:00:00,23,54,12.280578466053246,0
2023-02-05 00:00:00,0,54,6.944743951631553,1
2023-02-05 01:00:00,1,63,12.878169526262457,0
2023-02-05 02:00:00,2,50,10.380446443689788,0
2023-02-05 03:00:00,3,73,9.58149274375565,0
2023-02-05 04:00:00,4,81,13.054062739002191,0
2023-02-05 05:00:00,5,96,15.978209381100037,0
2023-02-05 06:00:00,6,107,9.396176861024216,0
2023-02-05 07:00:00,7,142,18.280336848818937,0
2023-02-05 08:00:00,8,123,17.146701578379307,0
2023-02-05 09:00:00,9,134,23.586411464623087,0
2023-02-05 10:00:00,10,141,25.255854404749158,0
2023-02-05 11:00:00,11,147,28.342520864746575,0
2023-02-05 12:00:00,12,148,27.661758808855076,0
2023-02-05 13:00:00,13,165,25.912778039252377,0
2023-02-05 14:00:00,14,162,29.099263617486663,0
2023-02-05 15:00:00,15,134,30.472953533170248,0
2023-02-05 16:00:00,16,121,30.691038695194834,0
2023-02-05 17:00:00,17,122,24.727405210920423,0
2023-02-05 18:00:00,18,99,27.054120853746035,0
2023-02-05 19:00:00,19,98,21.292445871732166,0
2023-02-05 20:00:00,20,81,20.724899763189054,1
2023-02-05 21:00:00,21,54,16.392021643243524,0
2023-02-05 22:00:00,22,77,15.364341255424208,0
2023-02-05 23:00:00,23,74,14.712687457275077,0
2023-02-06 00:00:00,0,48,8.88571780757854,0
2023-02-06 01:00:00,1,52,8.980929943615655,0
2023-02-06 02:00:00,2,64,10.369925174684173,0
2023-02-06 03:00:00,3,72,15.14390905917002,0
2023-02-06 04:00:00,4,86,9.613366537821959,0
2023-02-06 05:00:00,5,112,17.009199960128363,0
2023-02-06 06:00:00,6,103,19.008846607350343,0
2023-02-06 07:00:00,7,109,17.217187247571612,0
2023-02-06 08:00:00,8,116,19.4036949476002,0
2023-02-06 09:00:00,9,133,21.204060053695823,0
2023-02-06 10:00:00,10,147,24.86359493933466,1
2023-02-06 11:00:00,11,171,24.257628946746358,0
2023-02-06 12:00:00,12,149,28.50777600320319,0
2023-02-06 13:00:00,13,155,32.65301881059239,0
2023-02-06 14:00:00,14,148,28.777829875046564,0
2023-02-06 15:00:00,15,152,29.17780965491258,0
2023-02-06 16:00:00,16,155,25.257973089309907,0
2023-02-06 17:00:00,17,112,27.819191988127564,0
2023-02-06 18:00:00,18,100,25.528963369902748,0
2023-02-06 19:00:00,19,102,22.71559517055675,0
2023-02-06 20:00:00,20,86,19.566345899555714,0
2023-02-06 21:00:00,21,88,16.82629371142988,0
2023-02-06 22:00:00,22,67,16.003800467401348,0
2023-02-06 23:00:00,23,53,12.871298984957281,0
2023-02-07 00:00:00,0,60,11.969689705266276,0
2023-02-07 01:00:00,1,67,10.770707372018412,0
2023-02-07 02:00:00,2,69,12.246854574191524,0
2023-02-07 03:00:00,3,74,11.694729931859426,0
2023-02-07 04:00:00,4,90,11.725469648455995,0
2023-02-07 05:00:00,5,103,15.965776249438884,0
2023-02-07 06:00:00,6,118,15.840537058113123,0
2023-02-07 07:00:00,7,124,20.02173492655563,0
2023-02-07 08:00:00,8,128,21.213885216773274,0
2023-02-07 09:00:00,9,141,18.90435229316212,0
2023-02-07 10:00:00,10,160,27.60966952663866,0
2023-02-07 11:00:00,11,145,27.341420294550815,0
2023-02-07 12:00:00,12,158,28.55634449604283,0
2023-02-07 13:00:00,13,149,30.221954957869833,0
2023-02-07 14:00:00,14,148,29.310033676085865,0
2023-02-07 15:00:00,15,153,30.11331598366857,0
2023-02-07 16:00:00,16,132,27.476501905158205,0
2023-02-07 17:00:00,17,118,29.619612329334217,0
2023-02-07 18:00:00,18,91,24.7728237727579,0
2023-02-07 19:00:00,19,99,21.82302276558034,0
2023-02-07 20:00:00,20,86,18.150148368561453,0
2023-02-07 21:00:00,21,91,17.949361127272073,0
2023-02-07 22:00:00,22,58,15.374214200250186,0
2023-02-07 23:00:00,23,59,13.705781415489541,0
2023-02-08 00:00:00,0,57,9.285242187145355,0
2023-02-08 01:00:00,1,72,7.138379339486171,0
2023-02-08 02:00:00,2,60,11.25118260501312,0
2023-02-08 03:00:00,3,72,13.310025460862333,0
2023-02-08 04:00:00,4,86,9.287038717375822,0
2023-02-08 05:00:00,5,94,16.10781475525792,0
2023-02-08 06:00:00,6,100,15.567822117472762,0
2023-02-08 07:00:00,7,120,17.397683739873134,0
2023-02-08 08:00:00,8,140,19.204902606908444,0
2023-02-08 09:00:00,9,130,19.819154412175212,0
2023-02-08 10:00:00,10,149,26.9754570318492,0
2023-02-08 11:00:00,11,146,25.51985508899027,0
2023-02-08 12:00:00,12,167,27.100640686369186,0
2023-02-08 13:00:00,13,138,31.64311088266459,0
2023-02-08 14:00:00,14,142,26.234033106656547,0
2023-02-08 15:00:00,15,144,26.61206264155435,0
2023-02-08 16:00:00,16,145,28.623985550828227,0
2023-02-08 17:00:00,17,117,27.65763666987518,0
2023-02-08 18:00:00,18,99,25.96946929593785,0
2023-02-08 19:00:00,19,111,21.984593464232702,0
2023-02-08 20:00:00,20,65,25.06073933728338,0
2023-02-08 21:00:00,21,47,16.956024431443122,0
2023-02-08 22:00:00,22,66,14.53842769579456,0
2023-02-08 23:00:00,23,52,11.334958850506773,0
2023-02-09 00:00:00,0,45,11.587559595197755,0
2023-02-09 01:00:00,1,64,11.570664201202867,0
2023-02-09 02:00:00,2,64,12.40715610906692,0
2023-02-09 03:00:00,3,64,7.3621732082288815,0
2023-02-09 04:00:00,4,67,10.847755285444213,0
2023-02-09 05:00:00,5,101,13.822339409752813,0
2023-02-09 06:00:00,6,111,16.17411506918907,0
2023-02-09 07:00:00,7,117,17.42490686458387,0
2023-02-09 08:00:00,8,148,21.084847939064204,0
2023-02-09 09:00:00,9,130,20.970262665173603,0
2023-02-09 10:00:00,10,133,28.115810864636714,0
2023-02-09 11:00:00,11,146,29.056324017824334,0
2023-02-09 12:00:00,12,154,25.97039846371404,0
2023-02-09 13:00:00,13,156,27.50905216665717,0
2023-02-09 14:00:00,14,146,27.90615649978619,0
2023-02-09 15:00:00,15,144,31.01519820468374,0
2023-02-09 16:00:00,16,117,26.090798505009456,0
2023-02-09 17:00:00,17,132,26.409019143449314,0
2023-02-09 18:00:00,18,104,25.90940879283355,0
2023-02-09 19:00:00,19,103,22.45585858193234,0
2023-02-09 20:00:00,20,83,20.517775031425412,0
2023-02-09 21:00:00,21,74,15.280204126277274,0
2023-02-09 22:00:00,22,67,16.189708746794494,0
2023-02-09 23:00:00,23,61,11.702508403182534,0
2023-02-10 00:00:00,0,61,10.69050661335973,0
2023-02-10 01:00:00,1,70,10.81620519292129,0
2023-02-10 02:00:00,2,64,10.206156443061696,0
2023-02-10 03:00:00,3,77,10.388701775140502,0
